alias_key,proposal_grade,proposal_status,proposed_campaign_id,proposed_campaign_name,source_row,date_iso,management_memo,landing_path,ledger_path_candidates,utm_source,utm_medium,utm_campaign,utm_content,channel_bucket,product_family_hint,audit_generated_at,audit_range,confidence,why_not_auto_confirm,next_action
meta_biocom_kangman02_bangtandarea,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",2115,,메타광고_바이오컴_캥맨2차_방탄&다래케어,/kangman_life,/kangman_life;/kangmanlife,meta_biocom_kangman02_bangtandarea,meta_biocom_kangman02_bangtandarea,meta_biocom_kangman02_bangtandarea,meta_biocom_kangman02_bangtandarea,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_keepmoneyreview_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1484,2025-09-04,메타광고_바이오컴_돈안써요리뷰_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_keepmoneyreview_acid,meta_biocom_keepmoneyreview_acid,meta_biocom_keepmoneyreview_acid,meta_biocom_keepmoneyreview_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_layout_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1852,,메타광고_바이오컴_인스타레이아웃면역력_바이오밸런스,/shop_view?idx=97,/shop_view;/shopview,meta_biocom_layout_biobalance,meta_biocom_layout_biobalance,meta_biocom_layout_biobalance,meta_biocom_layout_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_layoutdiet_dangdangcare,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1853,,메타광고_바이오컴_인스타레이아웃다이어트_당당케어,/shop_view?idx=317,/shop_view;/shopview,meta_biocom_layoutdiet_dangdangcare,meta_biocom_layoutdiet_dangdangcare,meta_biocom_layoutdiet_dangdangcare,meta_biocom_layoutdiet_dangdangcare,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_leeseoulyoutube_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1293,,메타광고_바이오컴_이서울유튜브영상편집_종대사,/leeseoul_blue,/leeseoul_blue;/leeseoulblue,meta_biocom_leeseoulyoutube_acid,meta_biocom_leeseoulyoutube_acid,meta_biocom_leeseoulyoutube_acid,meta_biocom_leeseoulyoutube_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_lipinflamblog_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1661,,메타광고_바이오컴_입술염증블로그_바이오밸런스,/HealthFood?idx=97,/HealthFood,meta_biocom_lipinflamblog_biobalance,meta_biocom_lipinflamblog_biobalance,meta_biocom_lipinflamblog_biobalance,meta_biocom_lipinflamblog_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_lipinflamstory_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1660,,메타광고_바이오컴_입술염증인스스_바이오밸런스,/HealthFood?idx=97,/HealthFood,meta_biocom_lipinflamstory_biobalance,meta_biocom_lipinflamstory_biobalance,meta_biocom_lipinflamstory_biobalance,meta_biocom_lipinflamstory_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_lipinflamthreads_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1659,,메타광고_바이오컴_입술염증쓰레드_바이오밸런스,/HealthFood?idx=97,/HealthFood,meta_biocom_lipinflamthreads_biobalance,meta_biocom_lipinflamthreads_biobalance,meta_biocom_lipinflamthreads_biobalance,meta_biocom_lipinflamthreads_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_memory1_nuro,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1683,,메타광고_바이오컴_기억력소재1_뉴로마스터,/HealthFood?idx=198,/HealthFood,meta_biocom_memory1_nuro,meta_biocom_memory1_nuro,meta_biocom_memory1_nuro,meta_biocom_memory1_nuro,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_memory2_nuro,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1684,,메타광고_바이오컴_기억력소재2_뉴로마스터,/HealthFood?idx=198,/HealthFood,meta_biocom_memory2_nuro,meta_biocom_memory2_nuro,meta_biocom_memory2_nuro,meta_biocom_memory2_nuro,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_menskin_igg,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),1996,,메타광고_바이오컴_남자피부_음과검,/igg_store?idx=85,/igg_store;/iggstore,meta_biocom_menskin_igg,meta_biocom_menskin_igg,meta_biocom_menskin_igg,meta_biocom_menskin_igg,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_menstrual cramps_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1527,,메타광고_바이오컴_생리통_바이오밸런스,/shop_view?idx=97,/shop_view;/shopview,meta_biocom_menstrual cramps_biobalance,meta_biocom_menstrual cramps_biobalance,meta_biocom_menstrual cramps_biobalance,meta_biocom_menstrual cramps_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreamearlybird_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1724,,메타광고_바이오컴_메타드림사전예약_메타드림,/shop_view?idx=386,/shop_view;/shopview,meta_biocom_metadreamearlybird_metadream,meta_biocom_metadreamearlybird_metadream,meta_biocom_metadreamearlybird_metadream,meta_biocom_metadreamearlybird_metadream,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreaminstagramstory3,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1832,,메타광고_바이오컴_메타드림인스스3,/HealthFood?idx=386,/HealthFood,meta_biocom_metadreaminstagramstory3,meta_biocom_metadreaminstagramstory3,meta_biocom_metadreaminstagramstory3,meta_biocom_metadreaminstagramstory3,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreamreview,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",2095,,메타광고_바이오컴_메타드림후기,/HealthFood?idx=386,/HealthFood,meta_biocom_metadreamreview,meta_biocom_metadreamreview,meta_biocom_metadreamreview,meta_biocom_metadreamreview,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreamstory2_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1796,,메타광고_바이오컴_메타드림인스스_메타드림,/HealthFood?idx=386,/HealthFood,meta_biocom_metadreamstory2_metadream,meta_biocom_metadreamstory2_metadream,meta_biocom_metadreamstory2_metadream,meta_biocom_metadreamstory2_metadream,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreamvideostory_metadream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1723,,메타광고_바이오컴_메타드림영상인스스_메타드림,/shop_view?idx=386,/shop_view;/shopview,meta_biocom_metadreamvideostory_metadream,meta_biocom_metadreamvideostory_metadream,meta_biocom_metadreamvideostory_metadream,meta_biocom_metadreamvideostory_metadream,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metadreamvlog,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",2079,,메타광고_바이오컴_메타드림브이로그,/shop_view?idx=386,/shop_view;/shopview,meta_biocom_metadreamvlog,meta_biocom_metadreamvlog,meta_biocom_metadreamvlog,meta_biocom_metadreamvlog,meta_paid_or_meta_candidate,unknown,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_metastory_dream,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1728,,메타광고_바이오컴_메타드림스토리_메타드림,/HealthFood?idx=386,/HealthFood,meta_biocom_metastory_dream,meta_biocom_metastory_dream,meta_biocom_metastory_dream,meta_biocom_metastory_dream,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_mitjung_igg_1_skin,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120235591897270396,[바이오컴] 음식물 과민증 검사 어드밴티지+캠페인(251020),1442,,메타광고_바이오컴_밋정_음과검_1차_피부세트,/remeetjeong,/remeetjeong,meta_biocom_mitjung_igg_1_skin,meta_biocom_mitjung_igg_1_skin,meta_biocom_mitjung_igg_1_skin,meta_biocom_mitjung_igg_1_skin,meta_paid_or_meta_candidate,igg,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_momsuccess_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,2108,,메타광고_바이오컴_말띠맘성공후기_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_momsuccess_acid,meta_biocom_momsuccess_acid,meta_biocom_momsuccess_acid,meta_biocom_momsuccess_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_nailstory_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1745,,메타광고_바이오컴_손톱증상_바이오밸런스,/HealthFood?idx=97,/HealthFood,meta_biocom_nailstory_biobalance,meta_biocom_nailstory_biobalance,meta_biocom_nailstory_biobalance,meta_biocom_nailstory_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_naversearch_dangdang,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1601,,메타광고_바이오컴_네이버검색_당당케어,/HealthFood?idx=317,/HealthFood,meta_biocom_naversearch_dangdang,meta_biocom_naversearch_dangdang,meta_biocom_naversearch_dangdang,meta_biocom_naversearch_dangdang,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_newyear_oganic1,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,864,,메타광고_바이오컴_신년업데이트_종대사1,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_newyear_oganic1,meta_biocom_newyear_oganic1,meta_biocom_newyear_oganic1,meta_biocom_newyear_oganic1,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_nodiet_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1798,,메타광고_바이오컴_많이안먹는데안빠지는이유_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_nodiet_acid,meta_biocom_nodiet_acid,meta_biocom_nodiet_acid,meta_biocom_nodiet_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_nuromasterievew_nuromaster,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",2111,2026-03-19,메타광고_바이오컴_뉴로마스터후기_뉴로마스터,,,meta_biocom_nuromasterievew_nuromaster,meta_biocom_nuromasterievew_nuromaster,meta_biocom_nuromasterievew_nuromaster,meta_biocom_nuromasterievew_nuromaster,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_nurostory_nuro,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1726,2025-11-07,메타광고_바이오컴_영양제추천인스스_뉴로마스터,/shop_view?idx=198,/shop_view;/shopview,meta_biocom_nurostory_nuro,meta_biocom_nurostory_nuro,meta_biocom_nurostory_nuro,meta_biocom_nurostory_nuro,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_officediet_bangtanjelly,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1986,,메타광고_바이오컴_직장인다이어트_방탄젤리,/HealthFood?idx=279,/HealthFood,meta_biocom_officediet_bangtanjelly,meta_biocom_officediet_bangtanjelly,meta_biocom_officediet_bangtanjelly,meta_biocom_officediet_bangtanjelly,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_oneday3_biobalance,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",1673,,메타광고_바이오컴_하루3알_바이오밸런스,/HealthFood?idx=97,/HealthFood,meta_biocom_oneday3_biobalance,meta_biocom_oneday3_biobalance,meta_biocom_oneday3_biobalance,meta_biocom_oneday3_biobalance,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_pb_mineral,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120218496689750396,[바이오컴] 영양중금속검사 전환 캠페인,1806,,메타광고_바이오컴_중금속독소_영중검,/shop_view?idx=6,/shop_view;/shopview,meta_biocom_pb_mineral,meta_biocom_pb_mineral,meta_biocom_pb_mineral,meta_biocom_pb_mineral,meta_paid_or_meta_candidate,mineral,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_personalized_mineral,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120218496689750396,[바이오컴] 영양중금속검사 전환 캠페인,1526,,메타광고_바이오컴_맞춤영양제찾는법_영중검,/mineraltest_store?idx=6,/mineraltest_store;/mineralteststore,meta_biocom_personalized_mineral,meta_biocom_personalized_mineral,meta_biocom_personalized_mineral,meta_biocom_personalized_mineral,meta_paid_or_meta_candidate,mineral,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_present_acid,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120237452088280396,[바이오컴] 종합대사기능검사 전환캠페인(11/4~) - 사본,1590,,메타광고_바이오컴_부모님선물_종대사,/organicacid_store?idx=259,/organicacid_store;/organicacidstore,meta_biocom_present_acid,meta_biocom_present_acid,meta_biocom_present_acid,meta_biocom_present_acid,meta_paid_or_meta_candidate,organicacid,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_pungsungbalance_1,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",815,,메타광고_바이오컴_풍성밸런스_1,/supplements?idx=171,/supplements,meta_biocom_pungsungbalance_1,meta_biocom_pungsungbalance_1,meta_biocom_pungsungbalance_1,meta_biocom_pungsungbalance_1,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_pungsungbalance_2,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",816,,메타광고_바이오컴_풍성밸런스_2,/supplements?idx=171,/supplements,meta_biocom_pungsungbalance_2,meta_biocom_pungsungbalance_2,meta_biocom_pungsungbalance_2,meta_biocom_pungsungbalance_2,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
meta_biocom_pungsungbalance_3,B_alias_single_campaign_proposal,proposal_only_do_not_auto_confirm,120215102309650396,"[바이오컴] 건강기능식품 - 클린, 풍성, 바이오",817,,메타광고_바이오컴_풍성밸런스_3,/supplements?idx=171,/supplements,meta_biocom_pungsungbalance_3,meta_biocom_pungsungbalance_3,meta_biocom_pungsungbalance_3,meta_biocom_pungsungbalance_3,meta_paid_or_meta_candidate,supplements,2026-04-11T05:31:33.717Z,2026-04-04~2026-04-10,0.74,UTM 파일과 과거 Meta URL audit의 단일 캠페인 조인 근거다. 현재 Ads Manager/최근 주문 window 확인 전 manual_verified로 승격하지 않는다.,해당 alias 주문이 발생하면 Meta API URL evidence 또는 그로스팀 Ads Manager export로 숫자 ID 확인 후 승급
